"rpid","oid","mid","name","level","datetime","content","like","rcount"
"1764470704","54916636","105013122","白嫖怪没有名字","5","2019-07-14 22:43:00","崩坏3是我玩过最好玩的手游，游戏没有任何缺点，维护时间长是为了更好的游戏体验，下午维护也很正常只是我没见过世面，游戏卡顿是我手机问题，游戏服务器如丝般顺滑，游戏关卡轻松不累，打不过是我装备问题，不仅如此官方还大量更新可爱角色美丽皮肤，活动奖励丰富又不肝，每个池都有保底非酋体验极好，是手游中的豪杰[画风突变]〔夏日限定米卫兵〕","5","2"
"1765471611","54916636","2327962","淘宝扬名小店","6","2019-07-15 10:48:18","说抄袭的求你了别玩就是啦，在这里刷存在感有意思吗？如果是喜欢玩塞尔达的人早就玩啦，也不会理会这些东西，傻得很，希望你们抄袭的说话算话，别下来玩哦，玩你们的塞尔达，到时候公测你直接举报就是啦，或者直接发邮件给任天堂，让他来管就是啦，说白了就是这样，在这里刷存在感之后还不是真香的玩起来，我就不笑，这种人真的贱，以此评论为证，除非胎死腹中，不然肯定是大型真香现在，现在在这里bb的人大部分都玩手游多过单机游戏，不用多说的我的一个朋友，主机游戏粉，他都不知道原神是啥呢？[嫌弃]人贱不能移，可悲","6","3"
"1766076133","54916636","26849246","无传水易","6","2019-07-15 14:59:43","又没钱买正版游戏，不白嫖还能怎么样 [doge] ，现在中国大多数人估计都没有经济实力来消费虚拟产品 ，更不知道有这个。。。。。","0","0"
"1766481823","54916636","381682548","闪光沙漠蜻蜓我来啦","5","2019-07-15 17:56:05","坐等林克MOD上线","2","2"
"1768423855","54916636","100861020","光聂Lizers","5","2019-07-16 11:29:51","塞尔达？？","3","0"
"1768521038","54916636","40362155","上车请投硬币吖","5","2019-07-16 12:06:11","“难道十字键是你任天堂发明的不成？”
“难道摇杆是你任天堂发明的不成？”
“难道触屏游戏是你任天堂发明的不成？”
“难道存档系统是你塞尔达发明的？”
“难道3D视角是你塞尔达发明的不成？”
“难道锁定目标是你塞尔达发明的不成？”
“难道你塞尔达是游戏界的里程碑不成？”
“难道塞尔达是万物起源不成？”
“您好，是的。”(附送律师函警告","7","6"
"1768726014","54916636","281027715","一条咸鱼jpg","5","2019-07-16 13:22:03","骁龙425请求观战","0","0"
"1769055330","54916636","257219426","独立女性之金针菇急了","5","2019-07-16 15:47:50","挺恶心的，什么游戏都有崩3玩家去碰瓷。自己抄了就各种洗[吃瓜]","3","0"
"1769734676","54916636","79039643","SPTURATE","6","2019-07-16 19:56:15","哇，又开战了，好激动啊","0","0"
"1769743745","54916636","2310531","老酒点","6","2019-07-16 19:58:33","那么什么时候出呢？","0","0"
"1769953805","54916636","439118704","飛天大草","5","2019-07-16 21:09:22","重装战姬现在已经露出捞钱就走的吃相了。坐等预约榜顶端的游戏一个个自爆[滑稽]米哈游真的全靠同行衬托。","7","2"
"1770031922","54916636","27163303","一只孤独的狼（gou）","5","2019-07-16 21:31:12","在下米卫，有要和我理性讨论分析原神究竟搬了塞多少的可以讨论，扣帽子的不必麻烦，我自己戴上了，对线的同样奉陪
先发我的观点
米对塞有过度借鉴（游戏借鉴正常，但这个确实借鉴的有点多）
借鉴合法，抄袭违法，原神离违法的程度很远
感受到厌恶是你的自由","3","0"
"1770262968","54916636","178531915","盲目痴愚Azathoth","6","2019-07-16 22:39:10","打卡[微笑]","3","0"
"1770906183","54916636","12400398","鸽骑士咕咕","5","2019-07-17 05:44:12","已经有一位给任天堂发举报信的老哥在nga原神版挂起来鞭诗了[doge]","2","0"
"1771190943","54916636","44486224","子羽星辰","5","2019-07-17 09:46:25","真心很同情国内的部分低智“游戏玩家”，从小没见过好游戏，难听点就像是身处粪坑中的蛆，被国内厂家各种套路了还美滋滋的帮人家洗地，什么骗钱赌博性暗示，怎么套怎么上勾，还以为这就是精品，国产3A指日可待，几万几十万的氪金，美名其曰爱国，突然有一天你们的精神寄托被爆抄袭，你们那点卑微的自尊又泛滥了，抄袭怎么了？大家都在抄，为什么我家主子不能抄？你们这是嫉妒！我家主子的屎是最香的！大家都想吃！不就是画面一样吗？不就是玩法有点相似吗等等类似话语层出不穷，甚至不惜与人对喷，殊不知你家主子在被子里都能笑出声来，这帮傻帽这么闹，连广告费都省了，完了看我一纸说明，一箭双雕！这帮低能儿在国内各大网站孜孜不倦的为主子擦屁股的同时突然发现怎么国外油管上有好多人喷我家主子？怎么他们不吃屎？不正常啊！他们肯定全是国内的喷子！真是的，网络喷子水军太多了，他们谩骂着，又低下头如是说道。","5","6"
"1771601710","54916636","439118704","飛天大草","5","2019-07-17 12:32:52","110万打卡，热度要过去了，赶紧二测啊！","0","1"
"1771637143","54916636","33949617","清时酒圣花神","5","2019-07-17 12:45:15","。本来是想维护一下mhy的，刚刚看到旷野之息的pv就进去看了…确实不一样，差太多了，感觉皮也没扒走，还是塞尔达的更好看更壮观更热血[捂脸]","1","1"
"1772171590","54916636","39990853","名字什么的想不出叫炽不好嘛","6","2019-07-17 16:21:51","说实话，看完评论想去玩塞尔达","0","1"
"1773028255","54916636","4867023","暴走的罗罗","6","2019-07-17 21:09:36","不知道某些人对于腾讯某打着龙族旗号的新游照搬尼尔动作模组的情况有何见解[滑稽]","5","2"
"1773550203","54916636","102863706","暮夜丶小雨","5","2019-07-17 23:38:36","都说这游戏抄袭塞尔达传说  搞得我跑去买了个2手的ns玩了一下塞尔达   吗的这哪是抄袭分明是照搬","2","1"
"1773627415","54916636","439118704","飛天大草","5","2019-07-18 00:03:56","怎么这里也有重装战姬的广告","0","0"
"1773706063","54916636","40635229","DJ_Jacket","5","2019-07-18 00:31:01","米卫真厉害奥，发了个评论只是发一下自己的感慨，也没说脏字啥的，然后就被举报引战，真就评论都不让了呗，果然二刺螈无罪奥。","3","2"
"1773980534","54916636","10690734","雾隐白璃","6","2019-07-18 05:01:42","ミファの祈り、いつでも使えるよ！","0","1"
"1774126384","54916636","12980534","哈库那玛溚塔","6","2019-07-18 08:16:46","原神就是照妖镜 照的各路牛鬼蛇神原形毕露
代表自家厂商利益的游戏媒体 受人指使 拿钱办事 代表人物? @ 劣质视频2神 腾讯篝火营地up 之前就洗腾讯 恰饭抄袭游戏激斗火柴人 
代表个人利益的游戏自媒体 管你抄不抄袭 钱到位就给宣传给洗地? 代表人物 @stn工作室 洗地抄袭游戏第五人格 恰饭抄袭游戏跑跑卡丁车
标榜正义的道德标兵 外表光鲜满嘴仁义道德 双标一套一套的 代表人物 @短刀与毒 做507研究所抄袭饥荒 恰饭300

总之这次闹的真过瘾 各种剧情反转堪比史诗大片 标榜正义的道德标兵丑态百出 双标玩的一套一套的 外表光鲜满嘴仁义道德的人实则也内心黑暗 敢来蹭这波热度的几个 自己能有多干净? 看看都什么下场? 自作自受
其实到后来基本都不用找人对线了 擒贼先擒王 树倒猢狲散 看到你们的带头大哥被搞成这幅模样 我很开心很满足
?不是嚣张吗? 一个个的 现在都给我装死啊 你们就跟苍蝇一样 打也打不完 但是把你们的粪坑炸了 你们就没有栖身之所了 就没法抱团取暖了 哈哈哈

特别点名那个 @隔壁玄老板 @短刀与毒 怂的一匹 把我拉黑了 你们是有多心虚啊 一开始不是骂的挺欢吗 现在都集体自闭了? 再接着发视频啊
估计都看出来现在风向变了 明白事理的人越来越多了 独立思考的人也比跟随节奏的人多了 

敖厂长那期“中国游戏最黑暗的一天”不知道多少人看了 能听出什么意思吧 我很担心你们要骂敖厂长夸赞地狱镇魂歌暗示原神 给原神洗白呢 那敖厂长曲线救米 恰烂钱洗地 嗨呀 敖厂长米卫兵身份实锤了
《地狱镇魂歌》放到今天发布是什么后果？被骂抄袭《暗黑破坏神2》 某些人喜欢直接扣抄袭的帽子，空有版权意识而无版权知识
敖厂长疯狂暗示 “虽然开发者似乎弄出了掌上塞尔达的精致画面，但游戏的核心机制却又区别于塞尔达” “鼓励玩家使用各类角色和元素配合打出连招” “游戏拥有华丽的技能，精致的画面” “这一切都通过手机来实现”“游戏拥有两个角色，使用不同的角色会感受到不同的故事”“而最牛的是游戏居然还支持多人联机！”
听了这些 道德标兵激怒 双标党激怒 毕竟你们的逻辑就是：不骂原神抄袭的都是米卫兵

总结一下这次事件 带节奏的视频被锤烂了 独立思考的理性发言的视频越来越多了 原神宣传也到位了 这就够了","2","0"
"1774359158","54916636","9229070","账号已注销","0","2019-07-18 10:22:19","批里批里欢迎你","0","0"
"1774591551","54916636","26442743","UstinianOvO","5","2019-07-18 11:55:00","啥时候开服啊","0","0"
"1774625714","54916636","30434242","三千萝莉控","5","2019-07-18 12:06:38","这个视频都带不动我的手机是不是要完了。","0","0"
"1775195286","54916636","8382676","奏音Angel","6","2019-07-18 15:38:20","一开始
我:好多人说原神抄袭，我看着是有点像，但不算抄袭吧？
某些人:米卫兵，米狗，塞尔达万物起源！

后来:
我:我管你原神抄没抄但现在看见塞尔达玩家就烦
（转发）[蛆音娘_吃瓜群众]","729","16"
"1775208591","54916636","439118704","飛天大草","5","2019-07-18 15:46:11","事情的发展果然如我所料。龙族幻想？重装战姬？笑话。接下来还有故土，塞尔之光，风云岛，等着看好戏。说不定这堆东西里面有好的呢。","7","4"
"1775249578","54916636","23187898","串烧史莱姆","6","2019-07-18 16:01:40","二测什么时候呀[吃瓜]","0","1"
"1775722581","54916636","29646714","星球大战挖矿机器人","5","2019-07-18 18:42:44","没玩过赛尔达的我两个都想玩[蛆音娘_吐血]","0","0"
"1776256246","54916636","23853955","O5_9","5","2019-07-18 21:17:21","打卡","0","0"
"1776906740","54916636","23121405","犹格泡泡メ","6","2019-07-19 00:18:41","什么都不说了，全靠同行衬托，尽管原神只是一测[2233娘_喝水]","3","0"
"1777010699","54916636","430098314","会动明","2","2019-07-19 01:01:49","8说了，??已被米小将橄榄力，米小将实属牛啤酒嗷","4","0"
"1777021327","54916636","89573198","脚踩滑板风火轮","5","2019-07-19 01:04:38","什么时候能玩上啊","2","0"
"1777416957","54916636","12980534","哈库那玛溚塔","6","2019-07-19 08:38:54","鉴定三连

【画风很像】【玩法相似】【肯定抄袭】

抄袭三连

【明显抄袭】【都能看出】【还敢狡辩】

实锤三连

【官方认罪】【承认学习】【等于抄袭】

扣帽三连

【站队开喷】【谁反对我】【谁米卫兵】

玩家三连

【都说抄袭】【你讲法律】【水军洗地】

?装瞎三连

【专业普法】【回避无视】【相信判断】

道德三连

【法律不行】【以德治国】【正义执行】

自身三连

【抓我把柄】【转移话题】【围×救米】

双标三连

【你游抄袭】【我游借鉴】【不算双标】

忧患三连

【中立麻木】【不知羞耻】【业界要完】

环境三连

【国产环境】【毁于原神】【前途黑暗】

名言名句六连

【寒原创者的心】【腾讯网易都知道洗白】【强如米哈游这样的国内大厂】

【中立态度就是麻木的中国人】【中国人不配拥有好游戏】【中国游戏历史上最黑暗的一天】","18","4"
"1777516134","54916636","37691818","芽衣子ざま","5","2019-07-19 09:30:40","这特么 龙之谷啊……","0","0"
"1778191906","54916636","2788796","Fik_Shun","6","2019-07-19 13:46:31","留言会有资格么[微笑][微笑]","0","0"
"1778902248","54916636","252561869","無言の绅士","5","2019-07-19 18:17:30","为啥老是用腾讯，网易做挡箭牌呢，说什么人家也抄了，你怎么不去骂别人","0","2"
"1778926059","54916636","252561869","無言の绅士","5","2019-07-19 18:24:02","上一个老哥米卫兵老哥跟我说，他ps4玩了100多个小时的旷野之息，更扯的是我他么还遇到一个说自己steam玩的，实属流弊，塞尔达传说旷野之息本来就是手机游戏，尽扯这种花里胡哨的[doge]","7","1"
"1780015711","54916636","10516171","针虎之贤","6","2019-07-19 23:45:32","句号狂魔绵羊子 喷完人就拉黑 说原神玩家不配讨论赛尔达 一点家教都没有的弟弟我也是笑了 谁认识帮我告诉一下他 他这种弟弟不配喷人[蛆音娘_滑稽]","0","3"
"1780463511","54916636","382915446","poiuyhnml","4","2019-07-20 05:50:41","tx的水军和他们的x族幻想一样垃圾。","4","5"
"1780546519","54916636","26945437","LUFFYSHINYA","5","2019-07-20 07:38:17","是有点像塞尔达，但不影响我想玩这个游戏(=?ω?=)","2","0"
"1781025839","54916636","321531682","落雨流风111","5","2019-07-20 11:36:40","这绝对不是抄袭，语文上说是借鉴,数学上叫类比,英语上叫copy,地理上是迁移,生物上是转录,物理上是参考系,化学上叫同分异构体,政治上叫求同存异,历史上就是文化大统一!","1","0"
"1782959966","54916636","217908137","樱花散尽空悲切","5","2019-07-20 22:45:46","压在中国游戏界头上的三座大山分别是：米忽悠办公室一楼
米忽悠办公室二楼
米忽悠办公室天台","6","0"
"1783428916","54916636","62012030","今天蕾姆记起来了吗","5","2019-07-21 01:27:14","最后的spring 2020就是明年春天正式开测吗？可不可以拖到明年夏天呀[害羞]等我高考完……","0","0"
"1783439945","54916636","37093955","染久智","5","2019-07-21 01:38:00","龙族幻想抄了疾跑和打斗，而这个更过分，直接还原","2","4"
"1783498938","54916636","91027199","兔兔谈谈","5","2019-07-21 02:18:07","现在还有不嫌事大和恶意带节奏的[2233娘_无言]","7","0"
"1783530233","54916636","91027199","兔兔谈谈","5","2019-07-21 02:42:32","大家们还没有理解这游戏没有公测就被喷的那么惨吗？如果米哈游交出来一个满意的作品你们还要喷，那么真的无脑了。原神是开放世界＋联机类型的游戏，如果这么恶意打压，你们觉得以后有谁愿意做这种游戏类型的质量的游戏，你们又寄希望与谁，不过是发泄情绪。现在不嫌事情大就等着看别人笑话，如果倒影不出黑影，那么，就请你了解游戏这个行业，千万不要因为这个发泄情绪而得不常失。你们对于社会的失望发泄在其他地方也不见得能够解决问题。","6","4"
"1784568224","54916636","439118704","飛天大草","5","2019-07-21 13:58:30","打卡，期待二测","0","0"
"1784845500","54916636","12782772","尘世的星希","6","2019-07-21 15:46:04","是的就是塞尔达，麻烦预约过的把预约取消一下，我二测后会给大家继续实锤的","2","1"
"1784861778","54916636","12782772","尘世的星希","6","2019-07-21 15:54:13","你米哈游拿着铲子铲蛋糕确实不对，知道龙族幻想为什么抄了可以洗你不能吗？因为你钱真的没给够","5","1"
"1784912508","54916636","37639822","Raid_Leader","5","2019-07-21 16:14:54","官方删我评论还行，点燃ACG动作之魂嗷！","0","3"
"1785491289","54916636","9849728","yuu10969","6","2019-07-21 19:33:28","属实牜牜嗷","0","2"
"1786453190","54916636","100504254","花散觞落","5","2019-07-22 00:21:04","我在想我的破手机能不能煎鸡蛋了","0","0"
"1787436124","54916636","749839","正妻DDH加賀","6","2019-07-22 12:08:41","米卫兵战斗力⑧太行啊？怎么这么久了才刷到6分？属实弟弟","1","7"
"1787588468","54916636","273214721","执风牧雨","5","2019-07-22 13:02:12","原神出来后到底怎么氪金","0","0"
"1787703958","54916636","406369862","菲谢尔10032号","4","2019-07-22 13:45:53","不知道这游戏以后有多少个白嫖党[吃瓜]","0","0"
"1788048669","54916636","33410487","园日射以成趣","5","2019-07-22 16:11:14","国产手游的里程碑，成败在此一举，不管原神怎么样我都捍卫它","4","8"
"1788192243","54916636","297683860","钢琴废渣","5","2019-07-22 17:09:50","怎么获取资格啊","0","0"
"1789310349","54916636","279928145","百年回","4","2019-07-22 22:47:41","看过漫画！！！温迪超可爱！！！","0","0"
"1790428484","54916636","152256460","中了好多文字","5","2019-07-23 11:09:09","不是说原神黑暗，只是国内同行太弱了，连黑暗都配不上[2233娘_汗][2233娘_无言]","0","0"
"1791062005","54916636","130654","莲华.出淤泥而不染","6","2019-07-23 14:57:28","喷的人，希望到时候你们别舔着脸去玩","2","9"
"1792327596","54916636","2605599","吃胖了再说","5","2019-07-23 21:13:43","这不是抄回来的大哥，久仰久仰哈","0","0"
"1792583078","54916636","4813271","双枝有树帝女花","5","2019-07-23 22:21:07","have趣 打起来","0","0"
"1792738156","54916636","34791116","梦想lli","4","2019-07-23 23:01:25","吹爆，手游的另一个层次","0","0"
"1792938832","54916636","31995230","我不愉快呢","5","2019-07-24 00:00:42","（10）你们反正都知道崩坏系列？崩坏3曾在ios排行第一知道吗？现在ipad排行第二知道吗？iphone排行第3知道吗？曾经同时在韩国下载量第二东南亚众多国家下载排行第一知道吗？最重要的是这是我们的中国的游戏。不管知不知道去看看人家公司的发展简史，这是国产崛起的星星之火。

（11）说到抄袭，有人可以去看看腾讯公司是怎么成立的，QQ是怎么诞生的，微信是怎么制作的，马云是怎样将电商搬来的......

（12）在下有一个学霸曾说：“成功背后，要么沧桑，要么肮脏。”

但没成功一切都无从谈起了。

（13）再退一万步讲，每个人在道理之前都已经有了自己的立场，而他们将要选择的话语只不过是使自己行为正当化的理由，不是吗？基本所有喷mohoyo的都是塞尔达玩家吧，基本所有护米哈游的都是崩坏玩家吧，基本中立的都是二者都没玩过的“玩家”吧。

（14）在初期当然是老玩家喷新的玩家吧，但是我们在发展吧，历史上的发展总是抱着屈辱吧。昨天我们被别人骂吧，今天别人不骂我们了吧，反而自己人骂自己人吧，但明天有谁知道呢？

（15）或许是我们开始嘲笑别人。至于那些昨天骂我们自己的自己人，明天又和我们站在我们这边里骂着别人吧。但我们不在乎。

（16）毕竟总有人得恰饭吧，只是有些吃饱的人回头看那些吃的慢的人并嘲笑吃相难看而已。

---------------尾声-------------------

鄙薄之见，忘大家不吝赐教！

不知不觉已经过了千字，还请大家顶这些字上去，你觉得不对，可以让更多人指责在下这拙劣的文笔。你觉得有点意思，那就让更多的志同道合的好友看到。最后一次，感谢！","4","0"
"1792943457","54916636","31995230","我不愉快呢","5","2019-07-24 00:01:01","（写在前面：有想回复的朋友请把序号带上，另外请大家复制这段文字让更多人看到，同时也让更多人解答这些问题。麻烦顶这些字们上去，谢谢！

我有一个朋友经常这样说：“重要的不是我怎么说，而是你怎么思考。”

或许我们都该思考一下，不管别人怎么说。所以想请大家耐心地看完再作赐教好吗？）

--------------正文分割线-------------

（1）最后我想说，都是恰饭嘛~只是吃相不一样而已，中国的游戏市场你们还不知道？

（2）敢真做游戏的又有几家？

（3）国外喷国内，国内也喷国内，发展个毛线？

（4）是是，天才很nb，但平凡人就不能学学人家天才？

（5）被逼死不就完事了？

“你看看别人家的孩子，又聪明学习又好，完了还比咱帅，有钱，你在看看你，没一点出息，整天只知道打游戏，人丑又傻还不肯多读书。”（引用自许多人）

（6）站着说话不腰疼，我是，你也是，不是吗？是吧？

（7）emmmm，这样的傻儿子那也不能丢了不是？别人的到底是别人的~

（8）反观中国成功的游戏，我们能说出来几个呢？王者？吃鸡？是咱们的嘛？

（9）曾经一位老师告诉我，学习分解为三个最基本的步骤，借鉴-模仿-创新，谁不是这样呢？","2","0"
"1792970965","54916636","31995230","我不愉快呢","5","2019-07-24 00:07:42","（10）你们反正都知道崩坏系列？崩坏3曾在ios排行第一知道吗？现在ipad排行第二知道吗？iphone排行第3知道吗？曾经同时在韩国下载量第二东南亚众多国家下载排行第一知道吗？最重要的是这是我们的中国的游戏。不管知不知道去看看人家公司的发展简史，这是国产崛起的星星之火。

（11）说到抄袭，有人可以去看看腾讯公司是怎么成立的，QQ是怎么诞生的，微信是怎么制作的，马云是怎样将电商搬来的......

（12）在下有一个学霸曾说：“成功背后，要么沧桑，要么肮脏。”

但没成功一切都无从谈起了。

（13）再退一万步讲，每个人在道理之前都已经有了自己的立场，而他们将要选择的话语只不过是使自己行为正当化的理由，不是吗？基本所有喷mohoyo的都是塞尔达玩家吧，基本所有护米哈游的都是崩坏玩家吧，基本中立的都是二者都没玩过的“玩家”吧。

（14）在初期当然是老玩家喷新的玩家吧，但是我们在发展吧，历史上的发展总是抱着屈辱吧。昨天我们被别人骂吧，今天别人不骂我们了吧，反而自己人骂自己人吧，但明天有谁知道呢？

（15）或许是我们开始嘲笑别人。至于那些昨天骂我们自己的自己人，明天又和我们站在我们这边里骂着别人吧。但我们不在乎。

（16）毕竟总有人得恰饭吧，只是有些吃饱的人回头看那些吃的慢的人并嘲笑吃相难看而已。

---------------尾声-------------------

鄙薄之见，忘大家不吝赐教！

不知不觉已经过了千字，还请大家顶这些字上去，你觉得不对，可以让更多人指责在下这拙劣的文笔。你觉得有点意思，那就让更多的志同道合的好友看到。最后一次，感谢！","2","1"
"1793162808","54916636","36504233","星笙彦","5","2019-07-24 01:32:14","理智应对","0","0"
"1793204774","54916636","130654","莲华.出淤泥而不染","6","2019-07-24 02:04:51","只能喷的，人家任都没告下来你能咋？你不就只能抱着键盘叫了么。我就喜欢看喷子气急败坏还无能的亚子","1","3"
"1793228677","54916636","33929047","一宗抹茶","6","2019-07-24 02:25:52","只希望制作组能在游戏中融入更多自己的东西，有些能沿用崩坏系列的物理特性或者交互特性，就没必要跟着其他作品copy。游戏底子很好，但是拿来主义只会遭人唾弃。应当更多地展示自家的原创内容。离公测还有一段时间，不要再让人失望了。","0","1"
"1793234106","54916636","33667797","山鸡道人","5","2019-07-24 02:29:02","你别以为换了发型我就不认识你了林克快把你上回从神坛偷走的??还回来[滑稽]","0","0"
"1793772041","54916636","217908137","樱花散尽空悲切","5","2019-07-24 10:31:00","如果米哈游不出原神的话，那些所谓的主机优越党是不是就没有炫耀的平台了，毕竟国内手游基本上是换皮卡牌回合制类型的手游，不会去抄国外3a作品，费力不讨好，还有拿一个手游去和3a大作比是不是太掉价了，3a大作什么时候这么不堪沦落到要去和手游比，想想就可笑。","3","0"
"1794276438","54916636","281720780","娜娜明不打工","5","2019-07-24 13:19:26","这评论区误以为我在看爱情公寓[吃瓜]","2","0"
"1795224853","54916636","88558330","摸摸头阿狸","5","2019-07-24 18:56:31","黑暗蔓延[doge]","0","0"
"1795475285","54916636","281200381","dmqopmb","5","2019-07-24 20:06:55","唉，原神:“动作不算抄”
“法律上不算抄袭”
“借鉴而已”
“黑暗一天”
别的事情
“()一样”
“难道要原封不动的抄？”
法律上告不了，“所以法律需要完善”
仅指某部分双标的人","0","39"
"1795704565","54916636","36439421","芙乐艾希儿","5","2019-07-24 21:17:48","对线的只有充满正义的塞尔达云玩家和不知谁请来的水军而已[画风突变]
别问，问就是黑暗","0","4"
"1796102098","54916636","286602264","進擊の三笠君","5","2019-07-24 23:01:54","我寻思，腾讯网易天天抄，怎么不听你们说是最黑暗的一天，反倒一个小厂出的就成了最黑暗的一天","0","1"
"1796174565","54916636","95236617","鱼木鲤池","5","2019-07-24 23:24:34","中国游戏前景其实并不黑暗，最近就有诸如隐形守护者，太吾绘卷等佳作，不用和塞尔达比，抄袭的东西和他们比起来都是垃圾。","0","3"
"1796238968","54916636","36010995","司机一脚油门没刹车","5","2019-07-24 23:42:26","原神啥时候才能结束公测啊","0","0"
"1796348871","54916636","31718650","渡鸦10016","6","2019-07-25 00:15:42","cv3086584   cv3086589
我寻思老子以后每天来这里发一遍这个md","0","0"
"1796350765","54916636","33362077","绝夜破晓","5","2019-07-25 00:16:23","哟，塞尔达新mod(=?ω?=)","3","1"
"1796358389","54916636","7623051","re咖啡店","6","2019-07-25 00:19:27","唯一指定国产游戏大厂。","0","0"
"1796382578","54916636","31718650","渡鸦10016","6","2019-07-25 00:29:08","每天发的东西又多了一个
专栏:
cv3086584
cv3086589
第一期av60204122
第二期av60535755
（温馨提示:第一期配音感人肺腑，建议静音并自配bgm）","1","3"
"1796526339","54916636","24039060","花开花败丶总归尘","6","2019-07-25 01:36:38","原神初测之日，引发了中国版权意识的崛起。
无论是山寨换皮大厂、抄袭小厂、破解盗版工作室、侵权游戏制作组、IOS游戏破解组、恰饭两面派UP主、跟风黑狗喷子、盗版厂商、白嫖盗版用户，都纷纷站出来指责米哈游。
[2233娘_大笑]","2","1"
"1796526992","54916636","24039060","花开花败丶总归尘","6","2019-07-25 01:37:54","如果玩法也算抄的话，那除了游戏始祖还有不抄袭的游戏吗？？弟弟？","0","0"
"1796532988","54916636","24039060","花开花败丶总归尘","6","2019-07-25 01:40:23","如果是水军就算了，但有些人是真的没思想，别人说什么信什么，不懂法律就脑补说法律有漏洞，法律再有漏洞也比你所谓的“你认为”具有权威性，法律是经过时间的考量才规定出来的一套标尺，全世界这么多国家没有任何一个国家的法律能定罪元神这是为什么？难道全世界的法律都有漏洞？就只有“你认为”才是完美无缺的？人类的七宗罪之一的傲慢说的就是你，这个社会如果人人都用“我认为”来决定事物的对错，那这个社会早就乱套了，就你们还想无视法律？就你们也配谈论道德？你们有吗？你们所谓的“站在道德的角度”也不过是自己的定义出来的角度，依然还是在体现你们的傲慢。","0","6"
"1796533165","54916636","24039060","花开花败丶总归尘","6","2019-07-25 01:40:45","喷子：法律?法律算啥中国法律不完善，我们要从道德上进行正义的审判[点赞]
“其实从哪国法律都无法判定抄袭”
喷子：啥?你说啥～我听不见～～????","0","0"
"1796786373","54916636","431197221","艺能人金厂犮","5","2019-07-25 07:41:53","那是借鉴 借鉴懂么
我steam塞尔达一千小时都不敢说这是抄袭，
任小将你来辣
塞尔达连崩坏三一单的价格都不到出来装什么逼。 呜呜呜守护我最好的mhy 原神不止没抄袭塞尔达 原神1980年就出来雏形了 任天堂是抄原神的 呜呜呜呜 二刺猿万岁 三次元gck bilibili守护我们最好的最好bilibili    只有我们的批站可以有宅舞高级chicken，白丝练铜癖  其他平台都是土乌龟 呜呜呜呜.","7","8"
"1796936716","54916636","91027199","兔兔谈谈","5","2019-07-25 09:10:22","话说，怎么不喜欢还来这里找存在感的高级黑也是厉害[2233娘_大笑]","0","0"
"1797503789","54916636","382915446","poiuyhnml","4","2019-07-25 12:46:36","垃圾贪玩幻想无论水军请多少，都改变不了它是垃圾页游的事实。还黑其他游戏，真恶心[吐]，还是去招揽小学生顾客吧！[吃瓜]","3","0"
"1797845988","54916636","91027199","兔兔谈谈","5","2019-07-25 14:45:44","打卡好了[吃瓜]","0","0"
"1797843727","54916636","2155969","蒼葉だよ","5","2019-07-25 14:46:32","垃圾碰瓷游戏 还有人一直不要脸洗地 你爱玩就玩呗 还说什么我就要玩 怎么 大众皆你妈？还不给你玩了？手游大国只会点碰瓷营销？","7","12"
"1798438707","54916636","35583335","呼呼姬","6","2019-07-25 18:16:11","吼吼  你们急吧 跳吧  一口一个抄袭有什么用？？法律说不是抄那就不算，有种长点能耐修个法律直接规定米哈游不能做游戏好了，然而你们谁有这能耐，天天只会对着屏幕抱着键盘抒情，个个都是以德治国的好汉呢 ，还跳脸上骂一句就拉黑哦，真有本事，真是个正义执行官哦  爷说的就是你（葉子_まさき）要对线就对线，又不是不陪你 ，传送疾跑过来挂个点燃就闪现跑真的是dd哦","2","3"
"1799321948","54916636","59392054","那不如追风去","5","2019-07-25 22:27:31","元神天下第一嗷，铁汁萌快来守护我们最好的mhy[吃瓜]","1","2"
"1799491164","54916636","31718650","渡鸦10016","6","2019-07-25 23:15:02","每天发的东西又多了一个
专栏:
cv3086584
cv3086589
第一期av60204122
第二期av60535755
（温馨提示:第一期配音感人肺腑，建议静音并自配bgm）","0","0"
"1799528815","54916636","77692847","清明羽觞残","5","2019-07-25 23:27:03","av60612964看戏的好地方[吃瓜][吃瓜][吃瓜]","3","3"
"1799977786","54916636","4269681","流风竽","6","2019-07-26 03:22:50","为什么官方都承认了不止借鉴塞尔达一个游戏还有这么多洗地的(?￣△￣)?当然不构成抄袭啦，就像那个爱情公寓和三生三世十里桃花一样，已经臭了，被米哈游的员工吐槽米卫兵还在洗地也真的是tql，我记得当初忽悠某个宣传图上还把ns直接贴出来真的是xswl","2","7"
"1800078079","54916636","131652862","小鱼干的犹豫","4","2019-07-26 06:44:34","2333我为啥不去直接玩萨尔达，你在多测一年  ，都可以继续抄荒野之息续作了","0","1"
"1800762441","54916636","38079868","伊不不是伊不","5","2019-07-26 12:12:18","我该玩还是玩[吃瓜]","0","0"
"1800993341","54916636","29128435","C_C1328169882","5","2019-07-26 13:24:25","cv3140783了解一下，水军弟弟们快继续呀，GKDGKD","0","0"
"1801343287","54916636","177138693","樱岛麻衣゛","5","2019-07-26 15:34:30","iQOOneo是否可以一战呢？[蛆音娘_疑问][蛆音娘_疑问]","0","0"
